Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	stationaryDist[1]	stationaryDist[2]	tree_length
11664	-70.05773	-192.5784	122.5206	0.0364598	0.000167403	0.0307859	0.0071559	0.05651	0.0199144	0.0108587	0.000637576	0.00864359	0.00495443	0.000967	0.00209792	0.00952906	0.0383689	0.0116836	0.0174179	0.00152058	0.0056681	0.000505614	0.0121355	0.00538687	0.00528192	0.0107609	0.00587771	0.0106043	0.00891701	0.00176502	0.0234352	0.000538201	0.00014334	0.00595662	0.0133432	0.000751005	0.00451635	0.00334981	0.00193221	0.00890299	0.000728904	0.011318	0.00807422	0.0226549	0.00682766	0.00672888	0.0216069	7.38005e-05	0.0178751	0.01008	0.0343661	0.0360987	0.00937815	0.0148623	0.00440047	0.000782141	0.0128564	0.0346636	0.00501273	0.00607627	0.0141981	0.0108073	0.00503687	0.00293732	0.0225445	0.00365279	0.00853212	0.00109559	0.0200655	0.00427902	0.00116441	0.00817593	0.00829218	0.00570821	0.00616213	0.00428344	0.0327217	0.0164412	0.00510684	0.0202985	0.2631113	1.736889	0.0380549	0.203078	0.60814	1.64436	4.92422	26.2779	2.363514	6.601345	0.0427224	0.000196157	0.0360738	0.00838504	0.0662164	0.023335	0.0127239	0.00074709	0.0101283	0.00580543	0.0011331	0.00245827	0.0111658	0.0449593	0.0136904	0.0204096	0.00178177	0.00664169	0.000592461	0.0142199	0.00631215	0.00618917	0.0126093	0.0068873	0.0124257	0.0104486	0.00206818	0.0274606	0.000630645	0.000167961	0.00697976	0.0156351	0.000880002	0.00529211	0.00392519	0.0022641	0.0104322	0.000854104	0.013262	0.00946109	0.0265462	0.00800041	0.00788467	0.0253183	8.64768e-05	0.0209454	0.0118114	0.040269	0.0422992	0.010989	0.0174151	0.00515632	0.000916486	0.0150647	0.0406176	0.00587374	0.00711996	0.0166368	0.0126636	0.00590203	0.00344184	0.0264169	0.00428021	0.00999764	0.00128378	0.0235121	0.00501401	0.00136441	0.00958028	0.00971648	0.00668869	0.00722057	0.00501918	0.0383422	0.0192653	0.00598401	0.0237851	0.868444	0.131556	0.8534133
11700	-61.17574	-185.5474	124.3717	0.0361377	0.0033133	0.00541457	0.00566723	0.0510969	0.0302563	0.00340112	0.00327445	0.00637305	0.00283403	0.00542812	0.0216135	0.0265902	0.0116921	0.00632274	0.000288143	0.012669	0.0184296	0.00533569	0.00036968	0.00578953	0.00237806	0.0297651	0.00690561	0.0112134	0.00084324	0.0025169	0.00739976	0.0360685	0.0304721	0.00095191	0.027931	0.0136358	0.00502346	0.00416159	0.000847198	0.0298402	0.00232266	0.00776253	0.00339769	0.0288556	0.011118	0.0302892	0.0346448	0.00234482	0.000800687	0.0196306	0.0110579	0.0389581	0.00419322	0.0118421	0.0418479	0.0173654	0.000607652	0.0224575	0.013361	5.75137e-05	0.0131033	0.00543016	0.0055334	0.0137295	0.00435157	0.0205315	0.00545575	0.00551783	0.00190355	0.00738952	0.00815768	0.0252597	0.0242468	0.0128605	0.0179345	0.00955687	0.00320028	0.00192913	0.0056595	0.00167622	0.5415253	1.458475	0.105271	0.333563	0.709971	1.40851	2.99793	9.49926	1.627783	2.693271	0.0373095	0.00342074	0.00559014	0.005851	0.0527537	0.0312374	0.0035114	0.00338063	0.0065797	0.00292592	0.00560413	0.0223143	0.0274524	0.0120712	0.00652775	0.000297486	0.0130798	0.0190272	0.00550871	0.000381667	0.00597726	0.00245517	0.0307302	0.00712952	0.011577	0.000870582	0.00259852	0.0076397	0.0372381	0.0314602	0.000982776	0.0288367	0.0140779	0.00518635	0.00429653	0.000874669	0.0308078	0.00239798	0.00801424	0.00350787	0.0297913	0.0114785	0.0312713	0.0357682	0.00242085	0.00082665	0.0202672	0.0114165	0.0402213	0.00432919	0.0122261	0.0432048	0.0179285	0.000627355	0.0231857	0.0137942	5.93786e-05	0.0135282	0.00560623	0.00571283	0.0141747	0.00449267	0.0211973	0.00563265	0.00569675	0.00196527	0.00762913	0.00842219	0.0260787	0.0250331	0.0132775	0.0185161	0.00986675	0.00330405	0.00199168	0.00584301	0.00173057	0.729237	0.270763	0.9685929
11736	-83.67024	-207.3044	123.6342	0.0117613	0.00144324	0.0148603	0.0037229	0.0152904	0.0236994	0.00162106	0.015122	0.00999342	0.00297613	0.00600506	0.0206286	0.0321444	0.0312556	0.0129903	0.00132495	0.00811012	0.00243265	0.0170573	0.00241048	0.0128417	0.019383	0.00390065	0.00864414	0.00109918	0.000602099	0.00664976	0.0076838	0.0090625	0.0238323	0.0458319	0.0138917	0.00437097	0.00748971	0.00868876	0.0129358	0.00709151	0.0071074	0.00328929	0.0115949	0.0027429	0.0215655	0.0222056	0.0194466	0.000415776	0.00107537	0.00256513	0.00768582	0.0220896	0.000299297	0.0227374	0.0147184	0.00617242	0.00346235	0.00691007	0.00605568	4.23464e-05	0.0123482	0.00742182	0.00144424	0.00328673	0.00525884	0.0191257	0.00269843	0.0102819	0.0300284	0.0121063	0.00343465	0.0182853	0.026673	0.00464275	0.00703418	0.0156042	0.00763567	0.00689829	0.00215418	0.00571798	0.4528136	1.547186	0.0478904	0.227171	0.629788	1.58784	4.40196	20.881	2.197291	3.416829	0.0144646	0.00177496	0.0182759	0.00457858	0.0188048	0.0291466	0.00199365	0.0185977	0.0122904	0.00366017	0.00738528	0.02537	0.0395326	0.0384395	0.0159761	0.00162948	0.00997418	0.00299178	0.0209778	0.00296451	0.0157933	0.0238381	0.00479719	0.0106309	0.00135182	0.000740488	0.00817816	0.00944988	0.0111455	0.02931	0.056366	0.0170847	0.00537562	0.00921117	0.0106858	0.015909	0.00872145	0.008741	0.00404532	0.0142599	0.00337333	0.0265222	0.0273095	0.0239162	0.00051134	0.00132254	0.00315471	0.00945236	0.0271668	0.000368088	0.0279635	0.0181013	0.00759111	0.00425816	0.00849831	0.00744754	5.20794e-05	0.0151863	0.00912768	0.00177619	0.00404217	0.00646756	0.0235216	0.00331864	0.0126451	0.0369302	0.0148888	0.00422408	0.022488	0.0328036	0.00570985	0.00865095	0.0191907	0.00939068	0.00848382	0.00264931	0.00703222	0.773593	0.226407	0.8131113
11772	-84.18127	-208.8481	124.6669	0.0162329	0.00993208	0.00136711	0.0153279	0.0388658	0.0171111	0.00433413	0.00840987	0.00538347	0.0132183	0.0272356	0.0093493	0.00345124	0.0206524	0.00805816	0.0119726	0.00913817	0.0168689	0.031793	0.00841969	0.0103321	0.0302726	0.0751161	0.0349783	0.0058364	0.00626971	0.000603794	0.0221134	0.00469512	0.0375655	0.00296037	0.0252154	0.0170984	0.00160977	0.0265323	0.00499567	0.0525177	0.0562525	0.0206179	0.0879838	0.0539541	0.0292937	0.0111909	0.00537074	0.0161082	0.0108088	0.0139641	0.0164697	0.00682638	0.0168818	0.0227151	0.0391905	0.0201318	0.019922	0.0878224	0.0104469	0.0270592	0.0245804	0.0136759	0.0390805	0.002288	0.00698541	0.00786618	0.00428759	0.0172386	0.050753	0.0183319	0.0499105	0.0231608	0.0532764	0.0347746	0.102846	0.0159422	0.00670905	0.00434529	0.00648175	0.0572941	0.7085103	1.29149	0.31678	0.570845	0.839534	1.19114	1.75179	3.15676	0.8312012	1.822824	0.00928297	0.00567978	0.000781799	0.00876547	0.0222259	0.00978517	0.00247853	0.00480928	0.0030786	0.00755904	0.015575	0.00534651	0.00197363	0.0118103	0.00460816	0.00684666	0.00522578	0.00964668	0.0181812	0.00481491	0.00590854	0.0173118	0.042956	0.0200028	0.00333761	0.00358541	0.000345287	0.0126458	0.00268496	0.0214823	0.00169293	0.0144197	0.00977794	0.000920566	0.0151728	0.00285684	0.0300329	0.0321687	0.0117906	0.0503146	0.0308543	0.016752	0.00639966	0.00307132	0.0092117	0.00618115	0.00798555	0.0094184	0.00390375	0.00965404	0.0129899	0.0224116	0.0115126	0.0113926	0.0502223	0.00597417	0.0154742	0.0140566	0.00782076	0.0223487	0.00130842	0.00399469	0.00449837	0.00245191	0.0098581	0.0290237	0.0104833	0.0285419	0.0132448	0.0304667	0.0198863	0.0588137	0.00911673	0.00383665	0.00248491	0.00370667	0.0327644	0.645745	0.354255	1.748673
11808	-70.40369	-194.619	124.2153	0.0916513	0.0139332	0.0096456	0.0139445	0.00375816	0.0105586	0.0234983	0.0234343	0.00541091	0.00162247	0.0084399	0.07131	0.0735269	0.0220756	0.00998358	0.00783601	0.0183963	0.00382192	0.0122047	0.00580683	0.0100598	0.00730539	0.0349461	0.0812338	0.00539001	0.0013261	0.0144683	0.042185	0.0516464	0.0424936	0.038335	0.00244521	0.014554	0.00981947	0.052319	0.0189423	0.00383107	0.016982	0.0396801	0.0207817	0.0415284	0.0593608	0.00243679	0.0204476	0.0219238	0.0110777	0.0184519	0.0150284	0.0466015	0.0545485	0.0118345	0.0211614	0.0290268	0.0538525	0.0126261	0.0283939	0.0658366	0.00766851	0.015243	0.00323076	0.0176119	0.0203632	0.00619671	0.00491751	0.0119394	0.022035	0.033647	0.0114629	0.057069	0.0235337	0.0118634	0.0443364	0.00650086	0.00418334	0.00175772	0.0331956	0.0167185	0.7783034	1.221697	0.150831	0.397509	0.749901	1.33351	2.51567	6.62996	1.367756	1.569692	0.0507141	0.00770976	0.00533727	0.00771603	0.00207953	0.00584248	0.0130025	0.0129671	0.00299406	0.000897773	0.00467011	0.0394585	0.0406852	0.0122153	0.00552429	0.00433596	0.0101794	0.00211481	0.00675332	0.00321314	0.00556648	0.00404235	0.019337	0.0449497	0.00298249	0.000733779	0.00800586	0.0233426	0.0285779	0.0235133	0.0212122	0.00135303	0.00805325	0.00543348	0.0289501	0.0104815	0.00211988	0.0093968	0.0219565	0.0114993	0.0229792	0.0328466	0.00134837	0.0113144	0.0121313	0.0061297	0.0102101	0.0083158	0.0257864	0.0301838	0.00654846	0.0117094	0.0160616	0.0297986	0.00698648	0.0157114	0.0364299	0.00424327	0.00843451	0.0017877	0.00974532	0.0112677	0.00342887	0.00272104	0.00660654	0.0121928	0.0186181	0.00634284	0.0315784	0.0130221	0.00656447	0.024533	0.00359717	0.0023148	0.000972613	0.0183684	0.00925098	0.610848	0.389152	1.807215
11844	-71.39868	-196.3158	124.9171	0.0330775	0.0278462	0.000456077	0.00117617	0.0251181	0.0231541	0.00383586	0.0182698	0.0386735	0.0322398	0.00799599	0.0552747	0.0596858	0.0174216	0.0166678	0.0187044	0.0913749	0.00208482	0.0182692	0.0494834	0.028161	0.0536088	0.125078	0.0304096	0.010745	0.00177362	0.00531933	0.0155423	0.0761948	0.0136916	0.0311661	0.0821665	0.0485832	0.0184899	0.0157124	0.0421111	0.00259253	0.00428546	0.0148704	0.0370893	0.0710456	0.0261945	0.00257355	0.0319376	0.0268533	0.0332523	0.0817633	0.028654	0.0904502	0.0236193	0.0416989	0.0146493	0.0149651	0.097352	0.0160425	0.0326435	0.0292317	0.00590153	0.0381489	0.0138422	0.0573899	0.0254104	0.0396356	0.00908786	0.00386269	0.00332396	0.0389211	0.0636126	0.0223067	0.0237278	0.00195424	0.0484685	0.0537103	0.0791012	0.0108584	0.0122351	0.0489762	1.703953	0.2960467	0.123979	0.361264	0.727862	1.37389	2.76806	8.06586	1.509508	0.1737411	0.0134363	0.0113113	0.000185261	0.000477766	0.0102031	0.00940536	0.00155815	0.00742131	0.0157094	0.013096	0.00324802	0.0224529	0.0242447	0.00707675	0.00677058	0.00759783	0.0371171	0.000846868	0.00742109	0.0201005	0.0114392	0.0217762	0.0508074	0.0123526	0.00436468	0.000720457	0.00216075	0.0063134	0.0309508	0.00556162	0.0126599	0.0333766	0.0197348	0.00751073	0.00638249	0.0171058	0.0010531	0.00174078	0.00604047	0.0150659	0.0288592	0.0106404	0.00104539	0.0129732	0.010908	0.0135073	0.0332128	0.0116395	0.0367414	0.0095943	0.0169384	0.00595062	0.00607893	0.039545	0.00651659	0.01326	0.0118741	0.00239724	0.0154963	0.00562279	0.0233122	0.0103219	0.0161002	0.00369155	0.00156905	0.00135021	0.01581	0.0258398	0.00906111	0.0096384	0.000793825	0.0196882	0.0218175	0.0321314	0.00441073	0.00496996	0.0198944	0.148023	0.851977	2.461802
11880	-85.34533	-210.9645	125.6191	0.0805378	0.00295003	0.00362084	0.0263922	0.00353012	0.0232008	0.000339967	0.0551269	0.00994436	0.00643911	0.00975391	0.0377461	0.00130687	0.0119553	0.000306799	0.0355353	0.000856041	0.0203295	0.00265675	0.00789861	0.0143496	0.00487291	0.0150372	0.00430635	0.0117228	0.00523898	0.000532264	0.000160626	0.0181447	0.0143467	0.00692637	0.00555023	0.00270704	0.00659362	0.0223225	0.00374946	0.0928928	0.00160527	0.0089949	0.0167945	0.00544759	0.00891905	0.0268454	0.0149279	0.00942087	0.00338509	0.00978642	0.00229855	0.00152104	0.0208686	0.00789475	0.00188891	0.0203593	0.00351087	0.00117364	0.0188069	0.00837802	0.000510512	0.0111307	0.00832788	0.0104161	0.053919	0.0123281	0.00527391	0.00513715	0.0330425	0.0145872	0.0180117	0.0100506	0.0228547	0.0251758	0.0140196	0.0063498	0.00262158	0.0158679	0.0302467	0.0244282	1.523806	0.4761944	0.0379078	0.202695	0.607782	1.64533	4.93353	26.3798	2.366315	0.3125033	0.0740912	0.0027139	0.00333102	0.0242797	0.00324755	0.0213437	0.000312755	0.0507143	0.00914837	0.0059237	0.00897317	0.0347247	0.00120226	0.0109984	0.000282241	0.0326909	0.00078752	0.0187022	0.0024441	0.00726637	0.013201	0.00448286	0.0138336	0.00396165	0.0107845	0.00481963	0.000489659	0.000147769	0.0166923	0.0131983	0.00637196	0.00510597	0.00249036	0.00606584	0.0205357	0.00344934	0.0854573	0.00147678	0.00827491	0.0154502	0.00501154	0.00820514	0.0246966	0.0137331	0.00866679	0.00311413	0.00900308	0.00211456	0.00139929	0.0191982	0.00726282	0.00173771	0.0187297	0.00322984	0.00107969	0.0173015	0.00770741	0.000469648	0.0102397	0.00766128	0.00958232	0.0496031	0.0113414	0.00485177	0.00472595	0.0303977	0.0134196	0.0165699	0.00924613	0.0210253	0.0231606	0.0128974	0.00584153	0.00241174	0.0145978	0.0278256	0.0224728	0.238097	0.761903	1.087009
11916	-77.52656	-201.1976	123.671	0.0415829	0.00589124	0.000512945	0.0146618	0.00552212	0.0101214	4.41649e-05	0.00432242	0.0155557	0.00728411	0.00757451	0.0152834	0.0150039	0.0507696	0.00374448	0.0314628	0.0206217	0.00116653	0.000716845	0.00370659	0.0141399	0.00293767	0.0240437	0.00233124	0.00384781	0.00715621	0.00401316	0.0026545	0.0183127	0.00884708	0.0391114	0.0291593	0.0115217	0.00480598	0.00549315	0.00061353	0.00218904	0.00279852	0.00316919	0.00941188	0.00972113	0.00882311	0.0106058	0.0068229	0.0008574	0.0113539	0.0057891	0.0359419	0.00393179	0.00142938	0.00682042	0.0311024	0.0112541	0.0279087	0.00969466	0.0146433	0.0055865	0.0177796	0.00287263	0.0308487	0.00943922	0.00446988	0.00931596	0.00863376	0.00287315	0.00826947	0.0306156	0.00803392	0.00356377	0.00102903	0.0105743	0.00648461	0.000425785	0.0350445	0.00368636	0.00465065	0.0283537	0.3584922	1.641508	0.0938062	0.315322	0.697623	1.43344	3.17136	10.6603	1.71116	4.578921	0.0471805	0.00668428	0.000581994	0.0166354	0.00626547	0.0114838	5.011e-05	0.00490427	0.0176497	0.00826465	0.00859414	0.0173408	0.0170236	0.0576038	0.00424854	0.0356981	0.0233976	0.00132356	0.000813342	0.00420555	0.0160434	0.00333312	0.0272803	0.00264506	0.00436578	0.00811953	0.00455339	0.00301183	0.0207779	0.010038	0.0443763	0.0330845	0.0130726	0.00545293	0.00623261	0.000696119	0.00248371	0.00317523	0.0035958	0.0106788	0.0110297	0.0100108	0.0120334	0.00774135	0.000972817	0.0128823	0.00656839	0.0407802	0.00446106	0.0016218	0.00773854	0.0352892	0.012769	0.0316655	0.0109997	0.0166145	0.00633852	0.0201729	0.00325932	0.0350013	0.0107099	0.00507159	0.01057	0.00979598	0.00325992	0.00938265	0.0347369	0.0091154	0.0040435	0.00116755	0.0119977	0.00735752	0.000483101	0.039762	0.0041826	0.00527669	0.0321705	0.820754	0.179246	0.8813576
11952	-83.66451	-205.951	122.2865	0.0259538	0.0171579	2.23211e-05	0.0187698	0.0256544	0.0168876	0.00121807	0.00676841	0.00704187	0.0044707	0.0811117	0.0264103	0.0239449	0.0807247	0.0401701	0.0192572	0.0290317	0.0214707	0.0188425	0.0308354	0.00172454	0.0185477	0.027895	0.00108741	0.00781347	0.00753576	0.0245851	0.00116214	0.0824652	0.0122689	0.0187247	0.0458262	0.00953444	0.0104155	0.0199443	0.0495958	0.0168712	0.00508767	0.000966978	0.119198	0.00512491	0.0221366	0.0286185	0.0381965	0.0606575	0.00215961	0.00672948	0.0589421	0.0259443	0.00831826	0.0119107	0.0162381	0.00811263	0.0850192	0.0287835	0.00598773	0.0638351	0.00750084	0.00749176	0.00144432	0.00634562	0.00287553	0.039989	0.0151112	0.00362951	0.0153023	0.0594634	0.0193381	0.0288622	0.0209681	0.00271974	0.00908613	0.000983213	0.0431039	0.0659302	0.0844836	0.0814101	0.3119865	1.688013	0.127507	0.366241	0.730976	1.36803	2.73044	7.84269	1.48922	5.410533	0.0131762	0.0087107	1.1332e-05	0.00952906	0.0130242	0.00857349	0.000618387	0.00343618	0.00357501	0.00226968	0.0411787	0.013408	0.0121563	0.0409822	0.0203935	0.0097765	0.0147388	0.0109002	0.00956593	0.0156545	0.000875513	0.00941628	0.0141617	0.000552053	0.00396674	0.00382575	0.0124813	0.000589996	0.0418659	0.00622865	0.00950614	0.023265	0.00484044	0.00528774	0.0101253	0.0251788	0.00856518	0.00258291	0.000490915	0.0605142	0.00260181	0.0112383	0.014529	0.0193916	0.0307945	0.00109639	0.00341642	0.0299237	0.0131714	0.00422301	0.00604682	0.00824376	0.00411861	0.0431625	0.0146128	0.00303985	0.0324078	0.00380802	0.00380341	0.000733253	0.00322154	0.00145985	0.0203016	0.00767166	0.00184262	0.00776864	0.0301884	0.00981757	0.0146527	0.0106451	0.00138076	0.00461284	0.000499157	0.021883	0.0334714	0.0428906	0.0413302	0.844007	0.155993	1.969747
11988	-62.91211	-188.3687	125.4566	0.0293805	0.00464858	0.0096702	0.0204927	0.024244	0.0168183	0.00410865	0.000402586	0.0249922	0.00137888	0.0101873	0.00860263	0.0394274	0.0498244	0.00366238	0.0617769	0.0194529	0.012703	0.0063904	0.000998901	0.00447749	0.00804879	0.0206706	0.0142473	0.00311097	0.00783124	0.023933	0.00972214	0.0073402	0.0045793	0.0331101	0.0140038	0.0329615	0.0376949	0.0025171	0.012767	0.0249929	0.0223409	0.00587288	0.00368273	0.0358638	0.0234358	0.0349272	0.00730829	0.00722696	0.0409908	0.0059656	0.0441732	0.0220004	0.00438938	0.0425966	0.0565658	0.0416034	0.044102	0.0126659	0.0228159	0.0663891	0.0076894	0.0955548	0.0039617	0.00099957	0.0122856	0.0131118	0.0287331	0.00933154	0.0459079	0.0477079	0.00212984	0.000928295	0.0123355	0.0344216	0.00419418	0.0015268	0.0247389	0.0256058	0.036666	0.028558	1.003674	0.9963258	0.282862	0.540171	0.825192	1.21184	1.85126	3.53529	0.9130883	0.9926785	0.0184496	0.00291909	0.00607243	0.0128685	0.0152241	0.0105611	0.00258004	0.000252805	0.0156939	0.000865875	0.00639712	0.00540205	0.0247585	0.0312874	0.0022998	0.038793	0.0122155	0.00797687	0.00401287	0.000627263	0.00281165	0.00505426	0.0129802	0.00894661	0.00195354	0.00491765	0.0150288	0.00610505	0.0046093	0.00287559	0.0207916	0.00879374	0.0206983	0.0236706	0.00158062	0.00801705	0.0156944	0.014029	0.00368789	0.00231258	0.0225208	0.0147166	0.0219326	0.00458926	0.00453819	0.0257403	0.00374612	0.0277387	0.0138152	0.00275633	0.0267486	0.0355207	0.026125	0.027694	0.00795362	0.0143273	0.0416893	0.00482858	0.0600039	0.00248776	0.000627683	0.00771479	0.00823357	0.018043	0.00585977	0.028828	0.0299583	0.00133744	0.000582925	0.00774608	0.0216151	0.00263374	0.000958756	0.0155348	0.0160793	0.0230245	0.0179331	0.498163	0.501837	1.592476
12024	-69.88424	-197.2065	127.3222	0.00164001	0.00092095	0.0037011	0.00949587	0.0464177	0.0262702	0.0374691	0.00640931	0.00897658	0.0224366	0.0105431	0.00598403	0.0414759	0.0514433	0.00540319	0.00912712	0.0280037	0.00664125	0.0207194	0.000900284	0.00181571	7.39225e-05	0.00679968	0.0182002	0.00101889	0.00892087	0.000681367	0.00152938	0.0167514	0.00206383	0.00410353	0.0168915	0.041154	0.00038178	0.00796078	0.00225097	0.0161194	0.00221486	0.00104985	0.00444613	0.00519884	0.0592989	0.0922477	0.0114864	0.0294255	0.0326313	0.0363304	0.0333191	0.016959	0.0120069	0.0356133	0.0205038	0.031068	0.0124005	0.0204296	0.0123783	0.002253	0.00867306	0.00162267	0.00373183	0.00018729	0.0273661	0.0335787	0.00960729	0.0202046	0.0386312	0.0593104	0.000482102	0.0314984	0.0166523	0.0134842	0.0171259	0.000708753	0.025913	0.0328448	0.0108268	0.00530033	1.855255	0.1447445	0.208033	0.464998	0.7875	1.26984	2.15055	4.80694	1.135262	0.07801864	0.0012427	0.000697845	0.00280448	0.00719544	0.0351727	0.0199061	0.028392	0.00485661	0.00680195	0.0170012	0.00798895	0.00453436	0.0314281	0.0389809	0.00409423	0.00691602	0.0212196	0.00503236	0.0157	0.000682184	0.00137584	5.60143e-05	0.00515242	0.0137911	0.000772056	0.00675974	0.000516302	0.00115888	0.0126933	0.00156385	0.00310943	0.0127994	0.0311842	0.000289291	0.00603223	0.00170566	0.0122144	0.00167829	0.000795514	0.00336903	0.00393939	0.0449334	0.0699001	0.00870372	0.022297	0.0247262	0.0275292	0.0252473	0.0128506	0.00909817	0.0269858	0.0155366	0.0235416	0.00939641	0.0154804	0.00937958	0.00170719	0.00657196	0.00122957	0.00282777	0.000141918	0.0207365	0.0254441	0.00727986	0.0153099	0.0292725	0.0449421	0.00036531	0.0238677	0.0126182	0.0102176	0.0129771	0.000537054	0.0196354	0.024888	0.00820391	0.0040163	0.0723723	0.927628	1.319707
12060	-71.13059	-195.922	124.7914	0.0164865	0.00545175	0.00138995	0.00620497	0.0851094	0.0104563	0.0288281	0.01451	0.0099757	0.0146286	0.0259217	0.00310244	0.0333914	0.0870635	0.00518329	0.0427373	0.000844995	0.000130656	0.0296198	3.43845e-05	0.0103691	0.0023432	0.0140082	0.0177166	0.0342658	0.00442118	0.0114586	0.00106979	0.018005	0.0194517	0.0202605	0.00633906	0.0573832	0.0066639	0.0207609	0.0559632	0.0482106	0.00348068	0.00111106	0.0592691	0.00158064	0.0142117	0.0919655	0.0629125	0.036478	0.000449248	0.00570241	0.00988886	0.000817629	0.00211839	0.0321691	0.0347677	0.103608	0.046757	0.0661477	0.0268411	0.0726267	0.00918962	0.00752021	0.0119257	0.0144575	0.0406869	0.00616147	0.0340518	0.015648	0.0386563	0.0781923	0.0450165	0.0329055	0.0490902	0.00358412	0.033117	0.0106339	0.00232209	0.0281651	0.00810013	0.0118304	1.310815	0.6891846	0.0968121	0.32021	0.700979	1.42658	3.12295	10.3293	1.688353	0.5257678	0.00856924	0.00283367	0.000722458	0.00322517	0.0442375	0.00543489	0.014984	0.00754191	0.00518509	0.00760354	0.0134734	0.00161256	0.017356	0.0452532	0.00269413	0.0222136	0.000439205	6.79114e-05	0.0153956	1.78721e-05	0.00538959	0.00121793	0.00728106	0.00920858	0.0178104	0.00229801	0.00595586	0.000556045	0.00935849	0.0101105	0.0105308	0.00329487	0.0298262	0.00346371	0.010791	0.0290881	0.0250585	0.00180916	0.000577499	0.0308065	0.000821573	0.00738684	0.0478012	0.0327002	0.0189603	0.000233507	0.00296396	0.00513996	0.000424981	0.00110108	0.0167206	0.0180713	0.0538524	0.024303	0.0343818	0.0139513	0.0377494	0.00477651	0.0039088	0.00619863	0.00751461	0.0211479	0.00320256	0.0176992	0.00813338	0.0200925	0.0406422	0.0233983	0.0171033	0.0255158	0.00186293	0.0172133	0.00552722	0.00120696	0.0146394	0.00421023	0.00614909	0.344592	0.655408	1.923919
